Frame,cx,cy,w,h
12504,0.533740401,0.160494298,0.017983854,0.03049697
12505,0.535289645,0.142894983,0.017337382,0.029861346
12506,0.547236443,0.120015636,0.017993033,0.031047039
12507,0.571787,0.10795784,0.019579291,0.034077406
12508,0.59560585,0.123606332,0.018117905,0.030373529
12510,0.580182195,0.204604834,0.016174734,0.028766587
12511,0.56243974,0.150308847,0.016983628,0.028083637
12512,0.547042608,0.095231943,0.019158602,0.032212511
12513,0.539177835,0.077275559,0.019192338,0.031586867
12514,0.530462086,0.061102189,0.018819332,0.030964192
12515,0.520673573,0.048097268,0.018806458,0.031285804
12516,0.511686444,0.037976045,0.018668592,0.031094708
12517,0.501308024,0.029337369,0.017602712,0.028659333
12518,0.490001678,0.023507893,0.017666847,0.029167827
12519,0.481116742,0.023001239,0.018227756,0.02986481
12520,0.471238703,0.023338187,0.018302083,0.030091768
12521,0.459731072,0.027793527,0.01876384,0.030779716
12522,0.447753817,0.035901859,0.020298243,0.034167528
12523,0.436730981,0.046488479,0.020887166,0.035122409
12524,0.423605531,0.062671706,0.021493375,0.035293676
12525,0.412426919,0.077211268,0.022053897,0.03801975
12526,0.398704469,0.101334907,0.021792173,0.037247062
12527,0.385414302,0.129037395,0.02154687,0.036169164
12528,0.37189433,0.159846023,0.02104491,0.037075132
12529,0.358033806,0.194028288,0.021750867,0.037976518
12543,0.382724524,0.522275686,0.018155843,0.027611256
12544,0.382014334,0.518787265,0.018763542,0.029259026
12759,0.363509059,0.540811658,0.019664884,0.034335315
12760,0.368726075,0.575363755,0.019346863,0.037842155
12761,0.369940162,0.606859088,0.018511415,0.035111725
12762,0.368392467,0.612832069,0.017677695,0.034633219
12763,0.366653204,0.591251493,0.017157108,0.034333289
12764,0.364251971,0.558398485,0.019034982,0.03365773
12765,0.361511111,0.525447607,0.0189403,0.031863987
12766,0.368636787,0.499597073,0.017304093,0.031085581
12767,0.374736726,0.47593677,0.016546994,0.031350702
12768,0.389964342,0.45866555,0.018520921,0.030630916
12769,0.402254164,0.458448052,0.018951625,0.032099873
12770,0.41582486,0.481989443,0.018774331,0.030816168
12771,0.424231321,0.517812133,0.019442439,0.033011734
12774,0.433039546,0.626269698,0.017909437,0.032904804
12775,0.422765613,0.619452238,0.019610524,0.034943044
12776,0.411048204,0.575091481,0.017498672,0.037274837
12780,0.37456131,0.243055359,0.018394232,0.034712583
12781,0.379659593,0.170859873,0.017632276,0.031924441
12784,0.426124513,0.303633988,0.020764798,0.037518233
12785,0.416386247,0.513073683,0.020774037,0.038370669
12786,0.435609639,0.659685612,0.018556803,0.033321083
12787,0.443465918,0.61463207,0.023963809,0.04073298
12788,0.452541113,0.565129995,0.024478346,0.041086853
12789,0.463590801,0.524048269,0.021107644,0.035614371
12790,0.472236276,0.491983652,0.021648318,0.036352783
12791,0.481110275,0.461952984,0.020969361,0.037054718
12792,0.489275813,0.440625846,0.02088508,0.035680264
12793,0.49812454,0.425573498,0.019527316,0.033281386
12794,0.505663037,0.418726325,0.019315302,0.032268614
12795,0.512702703,0.413053721,0.018942893,0.031218052
12796,0.519606233,0.412421584,0.019106448,0.031360865
12797,0.526890337,0.415266633,0.019171238,0.031313241
12798,0.533278823,0.426411927,0.019018829,0.029958278
12799,0.538971603,0.439656496,0.019401073,0.027926475
12822,0.500103891,0.198720261,0.018380374,0.030864298
12823,0.498090774,0.200304627,0.018688023,0.031454429
12824,0.494994342,0.202700824,0.019193083,0.032576084
12825,0.489914209,0.200611308,0.018859446,0.031270415
12826,0.487800121,0.191406667,0.018467784,0.031642869
12827,0.486285388,0.174621776,0.01730755,0.029482454
12828,0.489593655,0.148438662,0.017017424,0.029267043
12829,0.502576292,0.117150739,0.017873019,0.029067695
12830,0.523746729,0.095227577,0.018086195,0.030293882
12831,0.553878844,0.097203083,0.016866326,0.02847968
12835,0.518744707,0.098210245,0.01780957,0.02882649
12836,0.50918746,0.04861445,0.018912822,0.031884443
12837,0.504594982,0.013696605,0.01834175,0.03139786
12856,0.343222052,0.004101614,0.019361079,0.0327406
12857,0.330876827,0.036444444,0.022992373,0.039465882
13074,0.357547432,0.517215729,0.019972861,0.035128057
13075,0.363204837,0.561008751,0.020615876,0.037469149
13076,0.366252363,0.592989922,0.018927127,0.036390424
13077,0.36559251,0.614840388,0.018066466,0.034694791
13078,0.363864243,0.600924671,0.01757434,0.033940554
13079,0.360861748,0.565525651,0.018223107,0.032837033
13080,0.356958002,0.53241992,0.018269777,0.031525195
13082,0.373137116,0.471024275,0.018267781,0.030217618
13083,0.387154758,0.456580639,0.018742532,0.031511813
13085,0.41492179,0.459425122,0.019110203,0.03120333
13086,0.429310918,0.503979564,0.018416792,0.03043431
13090,0.420308173,0.616450429,0.017290562,0.033282042
13091,0.407002568,0.573312223,0.016336411,0.036166549
13095,0.367072403,0.235839546,0.018171668,0.035312951
13096,0.374213427,0.164233327,0.017481983,0.031804726
13098,0.422109932,0.159525231,0.019063294,0.034118652
13099,0.413914144,0.308739305,0.020361692,0.039509505
13100,0.407051563,0.53236407,0.019552559,0.036243677
13101,0.430216312,0.652458072,0.018505096,0.033103406
13102,0.433642328,0.605670094,0.02318719,0.038739264
13103,0.441971004,0.56139183,0.022623777,0.037905693
13104,0.44981271,0.52382803,0.022900134,0.038919508
13105,0.456868857,0.495172024,0.022231758,0.036844373
13106,0.462816805,0.469534785,0.021844089,0.037638605
13107,0.468146026,0.452135503,0.02098465,0.037139833
13108,0.473521113,0.437500834,0.020259708,0.034707099
13109,0.479484171,0.42820996,0.020743191,0.035386831
13110,0.484356105,0.425223231,0.020087153,0.034361303
13111,0.487631947,0.42699635,0.019036055,0.032810301
13112,0.490591466,0.434099078,0.019729108,0.03169179
13113,0.493127376,0.443846226,0.019878089,0.033129305
13139,0.488823354,0.194969758,0.017794728,0.030103505
13140,0.487553358,0.180379033,0.018707097,0.032232434
13141,0.485507071,0.159819633,0.017683476,0.03027074
13142,0.488409013,0.139915198,0.017794549,0.030353442
13143,0.489825994,0.123442158,0.017804325,0.030333467
13144,0.491203606,0.11180149,0.017710209,0.030172914
13145,0.49117434,0.103845581,0.017884046,0.030357033
13146,0.49042809,0.097062007,0.017584354,0.029333003
13147,0.489595294,0.093017906,0.016636223,0.027615607
13148,0.490208775,0.090712458,0.015241861,0.025559977
13152,0.501441061,0.030722529,0.015920132,0.027021034
13153,0.523850799,0.016244724,0.017103493,0.028752221
13154,0.552927732,0.036901068,0.017873406,0.030960606
13155,0.551997304,0.093686551,0.015552104,0.026803821
13157,0.464681119,0.008475279,0.015582144,0.02641857
13226,0.087385193,0.195678189,0.025545269,0.042589635
13227,0.204115242,0.233854502,0.026465282,0.044563234
13228,0.314041257,0.26897496,0.0259161,0.041829422
13229,0.421807885,0.316392541,0.022760689,0.036854297
13230,0.536548615,0.358903527,0.020707905,0.035035759
13231,0.650374532,0.405792832,0.021164358,0.037486404
13232,0.771818519,0.474384069,0.018945038,0.030138642
13233,0.890297294,0.542565644,0.023019075,0.037435055
13266,0.913206935,0.519803107,0.02069819,0.03323698
13267,0.790781677,0.491064548,0.017276883,0.027149051
13268,0.682896137,0.472616971,0.023989677,0.040774167
13271,0.353425413,0.434254736,0.022078335,0.035353243
13273,0.13541843,0.43454802,0.024890989,0.043172717
13274,0.023018099,0.436520547,0.02589418,0.04735291
13312,0.035813205,0.109550476,0.022511985,0.040684044
13313,0.106388986,0.074765749,0.022738121,0.039247166
13314,0.174841136,0.05500479,0.024669051,0.042481545
13315,0.24082166,0.033512637,0.02337718,0.04008732
13316,0.303250462,0.014192875,0.022177815,0.037763253
13317,0.367757738,0.006938527,0.020163774,0.034743253
13324,0.775426686,0.004381114,0.016837001,0.028430611
13325,0.816010475,0.004977983,0.013412714,0.024078432
13591,0.372431576,0.540634513,0.017751187,0.02881223
13685,0.360531569,0.525034428,0.018684208,0.03208971
13686,0.364850193,0.566151023,0.019520819,0.03561312
13687,0.366747975,0.598114789,0.019042641,0.035605907
13688,0.367654443,0.616568804,0.018337458,0.034502208
13689,0.366255581,0.599249959,0.017625481,0.033851206
13690,0.365180075,0.565176129,0.017305553,0.031597257
13691,0.363518,0.525288701,0.018685907,0.030287802
13692,0.37217325,0.50172472,0.017303467,0.03064701
13693,0.380064666,0.477006137,0.017372429,0.030081928
13694,0.393305212,0.460293859,0.017452776,0.030009806
13695,0.40874511,0.462849706,0.018033296,0.030002356
13696,0.421309471,0.489216417,0.017861098,0.02976495
13697,0.428354174,0.537071943,0.015425801,0.029486895
13700,0.433163434,0.627598226,0.017015159,0.033320785
13701,0.416953743,0.603183985,0.016978294,0.033802032
13702,0.406389773,0.5487988,0.016635507,0.031151533
13706,0.373918116,0.204856217,0.018794507,0.033655807
13707,0.385699898,0.141829014,0.017145753,0.031076476
13708,0.419021219,0.133927166,0.017814457,0.029829279
13709,0.42670846,0.220569387,0.018308461,0.033666492
13710,0.41446203,0.402712643,0.020242512,0.034093082
13711,0.413882792,0.617417932,0.022006512,0.037630618
13712,0.429988563,0.640039146,0.022619992,0.038551569
13713,0.440198541,0.580360293,0.023575753,0.040161014
13714,0.451221466,0.528559804,0.022376984,0.038222849
13715,0.460583627,0.489804506,0.021581918,0.033408135
13716,0.468148947,0.446998984,0.020445913,0.035160184
13717,0.477389216,0.413565397,0.021163166,0.038439244
13718,0.484270245,0.389462441,0.021004319,0.037344456
13719,0.492120177,0.369958878,0.019911945,0.034719139
13720,0.497925222,0.354952097,0.019513518,0.033128798
13721,0.503103375,0.344767869,0.018929124,0.031949222
13722,0.507697642,0.337744653,0.019104093,0.031972468
13723,0.509794831,0.340535194,0.017508328,0.029287815
13724,0.460405409,0.474960506,0.018891513,0.031553656
13729,0.364860386,0.257757723,0.020385742,0.035766855
13730,0.347162515,0.214891046,0.020046651,0.035654113
13731,0.330523014,0.173974544,0.02042526,0.036112443
13732,0.313469172,0.136743367,0.019870847,0.033388317
13733,0.297702074,0.102480784,0.020844817,0.035496019
13734,0.279714048,0.074119322,0.021427095,0.036569353
13735,0.26250118,0.04827439,0.020147085,0.034225956
13736,0.248331368,0.023554355,0.019101381,0.032672524
13750,0.094902232,0.00297654,0.016052343,0.0273221
13751,0.106864229,0.010122071,0.019442998,0.032602914
13752,0.121611282,0.027766382,0.018081151,0.030515458
13753,0.134212613,0.045282394,0.01998274,0.033921622
13754,0.148416638,0.066965744,0.020475686,0.03498169
13755,0.163134247,0.087316401,0.020220965,0.035470814
13756,0.176366985,0.115935013,0.020264879,0.034617633
13757,0.189523816,0.143038481,0.020337388,0.036171444
13758,0.204329312,0.178900391,0.020650581,0.03597559
13759,0.217668325,0.215050995,0.020407394,0.035619751
13760,0.229797155,0.255512625,0.021872148,0.03672719
13761,0.242607176,0.297793925,0.021054521,0.035955846
13762,0.256588221,0.345418453,0.021503657,0.035601825
13763,0.270416975,0.395128727,0.020324022,0.033825815
13764,0.278770447,0.387939334,0.019667059,0.033002526
13765,0.287223697,0.383201182,0.020516962,0.034438759
13766,0.296022594,0.382264882,0.020028383,0.033479631
13778,0.397775829,0.406636178,0.01708892,0.030270845
13779,0.398518205,0.403571486,0.018684238,0.032154053
13780,0.401930392,0.407693267,0.017812252,0.03094703
13784,0.43336916,0.407292604,0.017600685,0.030763656
13785,0.437253594,0.406746954,0.018150657,0.031406105
13786,0.441892803,0.404112875,0.018532515,0.032503694
13787,0.446942985,0.402088344,0.018841267,0.033576876
13788,0.452687144,0.402541071,0.019008517,0.033412158
13789,0.459041685,0.405160308,0.019339979,0.031989783
13790,0.463457882,0.403752267,0.019928485,0.034373492
13791,0.470328391,0.404471934,0.019666851,0.034054697
13792,0.475929737,0.404986024,0.019235522,0.034451425
13793,0.480755299,0.404404521,0.019215107,0.034828901
13794,0.485242963,0.404084444,0.019477367,0.035241812
13795,0.488703072,0.402711362,0.019822389,0.03605777
13796,0.492871523,0.404549748,0.019572705,0.035265148
13797,0.498637825,0.408942193,0.019289434,0.033740044
13798,0.50378716,0.410234749,0.01903376,0.032456309
13799,0.508303523,0.409060895,0.018947184,0.032388657
13800,0.511167049,0.409540951,0.018892348,0.032432884
13801,0.514974117,0.409543842,0.019009113,0.032945096
13802,0.518746436,0.409309208,0.018593907,0.032923967
13803,0.520842195,0.408295631,0.018578589,0.032881439
13804,0.523286104,0.406482935,0.018380105,0.033425361
13805,0.52553618,0.405463338,0.01817286,0.033662826
13806,0.527812481,0.405995071,0.018049896,0.03327322
13807,0.530502319,0.407292604,0.018132031,0.032511324
13994,0.363318026,0.52728796,0.01952067,0.035311997
13995,0.367451549,0.569832742,0.019411534,0.037865758
13996,0.368273079,0.601098537,0.019536614,0.035834968
13997,0.366398871,0.611503363,0.018324077,0.034321845
13998,0.364690721,0.586932659,0.017185003,0.034209847
13999,0.365222752,0.547404945,0.01827839,0.032158494
14000,0.360892951,0.513307333,0.018801123,0.031708986
14001,0.373828739,0.487530589,0.017396629,0.031774372
14002,0.380310535,0.46040377,0.016897321,0.02931565
14003,0.393226355,0.446613312,0.017386854,0.029227436
14004,0.409525216,0.458337635,0.018065453,0.03028059
14005,0.426032245,0.488894284,0.018271774,0.030052274
14006,0.437781572,0.544516325,0.015467256,0.029910386
14009,0.427356243,0.619736791,0.01823613,0.033329904
14010,0.413677245,0.588221073,0.017070591,0.035024881
14014,0.373439133,0.252639055,0.017273635,0.033005133
14015,0.379725277,0.179702044,0.018409759,0.032828182
14018,0.421339512,0.305060297,0.020208776,0.036402404
14019,0.410489082,0.517719269,0.020213395,0.035883725
14020,0.428375721,0.671586573,0.019689977,0.033793449
14021,0.435532629,0.627151072,0.023869723,0.041013479
14022,0.446662307,0.574552238,0.023512632,0.040329814
14023,0.457034171,0.528219223,0.023638904,0.039041102
14024,0.465521246,0.494869113,0.022856295,0.037516624
14025,0.474435091,0.460940123,0.021333307,0.037613899
14026,0.482898712,0.434579641,0.020921737,0.03501147
14027,0.488800526,0.415875316,0.020909339,0.037451178
14028,0.496962965,0.398681879,0.020320058,0.034995377
14029,0.503121138,0.394406766,0.019813925,0.033203363
14030,0.508532166,0.388814211,0.019619823,0.033089727
14031,0.514482021,0.388972878,0.018751681,0.030863166
14032,0.458684027,0.528549194,0.018086106,0.02990973
14035,0.431930006,0.454223901,0.019509763,0.033800423
14036,0.443731219,0.441987872,0.020658374,0.034892857
14037,0.456561476,0.43497166,0.019349039,0.031046808
14041,0.510339439,0.438428432,0.020030499,0.029599965
14042,0.523431182,0.445909858,0.01935035,0.030333549
14043,0.536983132,0.454155445,0.019046485,0.031251758
14044,0.550856531,0.469506502,0.01831913,0.031137377
14045,0.565704226,0.491970479,0.017756879,0.02915892
14046,0.577178717,0.510508478,0.019998729,0.033493787
14047,0.588370562,0.528451562,0.019929349,0.033522546
14048,0.592093349,0.524907708,0.02020365,0.033664286
14049,0.595342636,0.52009356,0.020165622,0.033135295
14050,0.600761175,0.519995451,0.020207942,0.032961309
14051,0.602852225,0.522396207,0.019776881,0.03263545
14052,0.604236543,0.5262357,0.019444466,0.032004416
14053,0.608381867,0.526879787,0.019931972,0.032414198
14054,0.613095641,0.528937221,0.021091521,0.034006059
14055,0.616334796,0.528581977,0.018450081,0.031708896
14056,0.619366109,0.532509327,0.0185045,0.032543004
14057,0.622299075,0.532460988,0.018897593,0.033072352
14058,0.625175118,0.532385826,0.01900357,0.033196568
14059,0.629362106,0.532523036,0.019589245,0.03327626
14060,0.632120728,0.531851888,0.020061016,0.033840716
14061,0.63472712,0.528448582,0.020298064,0.033813298
14062,0.637485147,0.528015971,0.020489454,0.033974528
14063,0.639316678,0.528250813,0.020844162,0.034611285
14064,0.640931427,0.528619409,0.020601392,0.034012496
14065,0.643473268,0.527704835,0.02050972,0.034014881
14066,0.645854354,0.527694285,0.020611703,0.033980608
14067,0.648592591,0.526812911,0.020610869,0.03415966
14068,0.651519775,0.525187194,0.02049762,0.034001112
14069,0.652977943,0.524795294,0.02061516,0.033795774
14070,0.653833151,0.523138165,0.021102726,0.033266723
14071,0.655117095,0.526640415,0.020247102,0.032000005
14072,0.656390905,0.526561022,0.020178139,0.031894445
14073,0.657010794,0.525871634,0.020222902,0.032205284
14074,0.657899559,0.524977326,0.020280361,0.032144785
14075,0.659597516,0.528428316,0.019484639,0.03010112
14089,0.574961066,0.288279355,0.01556462,0.027754694
14090,0.574596286,0.26520294,0.015374482,0.027752697
14091,0.57137835,0.254875004,0.017004669,0.029209822
14092,0.570268273,0.248384029,0.017040014,0.029074058
14093,0.567772806,0.24532716,0.01680243,0.028421789
14094,0.564107895,0.24016656,0.016496181,0.02798894
